,index,AgeBins,Bldg Type,Gr Liv Area,Lot Frontage,Lot Area,Has2ndFloor,HasBasement,HasGarage,has_fireplace,Bedroom AbvGr,Kitchen AbvGr,Bathrooms,Overall Qual,SalePrice
1689,2026,3,1Fam,1344,61,5700,True,True,True,1,3,1,1.5,7,140000
1690,2028,3,1Fam,1173,40,5680,True,True,True,0,3,1,2.0,5,113000
1691,2029,3,1Fam,1214,40,5680,True,True,True,0,2,1,1.0,5,117000
1692,2030,3,1Fam,1818,59,7758,True,True,True,1,4,1,1.5,7,169500
1693,2031,3,1Fam,1108,57,7449,False,True,True,1,3,1,1.0,7,139400
1694,2033,3,1Fam,1355,60,6882,True,True,False,0,3,1,1.5,6,127000
1695,2034,3,1Fam,1375,50,9000,True,True,True,1,3,1,1.5,6,141000
1696,2035,3,1Fam,1952,60,9780,True,True,True,1,4,1,1.5,7,212300
1697,2036,3,1Fam,2180,60,10320,True,True,True,1,3,1,1.5,6,161000
1698,2038,3,1Fam,1111,60,7200,True,True,True,0,3,1,1.0,5,101000
1699,2039,3,1Fam,1196,40,4800,False,True,True,0,2,1,1.0,4,109900
1700,2040,3,1Fam,1382,61,12358,False,True,True,0,2,1,1.5,5,128500
1701,2041,3,2fmCon,1889,60,10120,True,True,True,1,4,2,1.5,7,122000
1702,2042,3,1Fam,840,55,4388,False,True,False,1,3,1,1.0,5,87000
1703,2044,3,1Fam,2267,107,12888,True,True,True,1,3,1,1.5,7,219000
1704,2046,3,1Fam,1134,60,8160,True,True,True,0,3,1,1.5,5,126000
1705,2047,3,2fmCon,1282,59,4484,True,True,True,0,2,1,1.0,5,108500
1706,2048,2,2fmCon,999,75,11235,False,True,True,0,3,1,1.0,5,130000
1707,2049,2,1Fam,1452,75,11235,False,True,True,1,2,1,1.0,5,158450
1708,2050,2,1Fam,1005,62,14299,False,True,True,0,3,1,1.0,4,115400
1709,2051,2,1Fam,1029,61,7943,False,True,True,0,3,1,1.0,4,118500
1710,2052,2,1Fam,1020,65,14149,False,True,True,1,3,1,2.0,5,165000
1711,2053,2,1Fam,1040,74,11677,False,True,True,0,3,1,1.0,5,123000
1712,2054,2,1Fam,913,70,8400,False,True,True,0,3,1,1.0,6,129000
1713,2055,2,1Fam,894,99,7094,False,True,True,0,3,1,1.0,5,125000
1714,2057,2,2fmCon,868,70,8425,False,True,True,0,2,1,1.0,5,119900
1715,2058,2,1Fam,897,86,8665,False,True,True,0,3,1,1.0,5,115000
1716,2059,2,1Fam,943,74,8398,False,True,True,0,2,1,1.0,5,134500
1717,2060,2,1Fam,955,66,7742,False,True,True,0,3,1,1.0,5,127000
1718,2061,2,1Fam,894,109,8724,False,True,True,1,3,1,1.0,5,129000
1719,2062,2,1Fam,1285,71,8197,False,True,True,1,3,1,1.5,6,143500
1720,2063,2,1Fam,912,74,8169,False,True,True,0,3,1,1.0,5,129000
1721,2064,3,1Fam,1375,81,14175,False,True,True,1,3,1,1.0,5,187000
1722,2066,3,1Fam,1416,74,25339,False,True,True,0,3,1,2.0,5,112000
1723,2067,3,1Fam,1302,70,6960,True,True,True,1,2,1,1.5,7,165250
1724,2068,3,1Fam,1299,91,11375,False,True,True,1,3,1,1.0,6,150000
1725,2069,2,1Fam,1176,85,13770,False,True,True,1,3,1,1.0,5,137000
1726,2070,3,1Fam,998,74,9000,False,False,True,0,3,1,1.0,4,89500
1727,2072,2,1Fam,1522,88,11075,False,True,True,1,3,1,2.0,6,182000
1728,2073,1,1Fam,2060,97,10029,True,True,True,1,4,1,2.5,6,211000
1729,2074,3,1Fam,1325,66,17541,False,True,True,1,3,1,2.0,5,216000
1730,2075,3,1Fam,1630,66,22692,False,True,True,1,3,1,2.0,5,130000
1731,2076,3,1Fam,1242,84,17808,False,True,True,0,2,1,1.0,4,109900
1732,2077,3,1Fam,2422,102,12671,False,True,True,1,4,1,3.0,6,255000
1733,2078,3,1Fam,2158,84,12615,False,True,True,1,4,1,2.0,6,243000
1734,2079,3,1Fam,1626,70,10512,True,True,True,0,3,1,1.5,6,154000
1735,2080,2,1Fam,864,60,5400,False,True,True,0,3,1,1.0,5,118000
1736,2081,2,1Fam,943,66,11515,False,False,True,0,3,1,1.0,4,80000
1737,2083,3,1Fam,605,58,9098,False,True,False,0,2,1,1.0,4,86000
1738,2084,2,TwnhsE,1038,39,3869,False,True,True,0,2,1,2.0,5,130000
1739,2085,3,1Fam,1342,58,9280,False,True,True,0,4,1,1.0,5,125000
1740,2086,3,1Fam,1480,60,11100,True,True,True,1,4,1,1.0,5,136500
1741,2087,3,1Fam,1362,50,7550,True,True,True,0,4,1,2.0,4,96000
1742,2088,2,1Fam,1340,60,9060,False,False,True,1,3,1,1.0,5,120000
1743,2089,2,1Fam,1822,104,23920,True,True,True,1,4,1,2.0,6,228500
1744,2093,1,1Fam,2127,103,13125,True,True,True,1,4,1,2.5,7,238000
1745,2094,1,1Fam,1982,82,11287,True,True,True,1,3,1,2.5,7,228500
1746,2095,1,1Fam,1958,75,9317,True,True,True,1,3,1,2.5,7,220000
1747,2098,0,1Fam,1651,71,9178,False,True,True,1,3,1,2.0,8,250000
1748,2100,0,1Fam,1494,91,10652,False,True,True,1,3,1,2.0,7,279500
1749,2101,0,1Fam,1316,103,11175,False,True,True,1,3,1,2.0,7,200141
1750,2102,0,1Fam,1651,66,10235,False,True,True,1,3,1,2.0,8,246500
1751,2104,0,1Fam,1274,68,8814,False,True,True,0,3,1,2.0,7,203000
1752,2105,0,1Fam,1456,85,11103,True,True,True,1,3,1,2.5,7,155835
1753,2106,0,1Fam,1240,74,8556,False,True,True,0,2,1,2.0,7,194000
1754,2107,0,1Fam,1208,64,6762,False,True,True,0,2,1,2.0,7,195400
1755,2108,0,1Fam,1546,75,11750,False,True,True,0,3,1,2.0,7,217000
1756,2109,0,1Fam,1500,73,8760,False,True,True,1,3,1,2.0,8,212999
1757,2110,0,1Fam,1270,64,7242,False,True,True,0,2,1,2.0,7,175900
1758,2111,0,1Fam,1795,78,9316,True,True,True,0,3,1,2.5,7,191000
1759,2112,0,1Fam,1314,78,9317,False,True,True,1,3,1,2.0,6,176432
1760,2113,1,1Fam,2062,70,14364,True,True,True,1,3,1,2.5,7,277000
1761,2114,1,1Fam,1873,70,8883,True,True,True,1,3,1,2.5,7,207000
1762,2117,2,1Fam,2087,88,12205,True,True,True,0,5,1,2.5,6,187500
1763,2119,1,1Fam,1022,71,14217,False,True,True,0,3,1,1.0,5,139500
1764,2120,1,1Fam,990,65,8775,False,True,True,0,3,1,1.0,5,126000
1765,2121,1,1Fam,1200,105,11249,False,True,True,0,3,1,2.0,6,177500
1766,2122,1,1Fam,1308,57,10021,True,True,True,0,3,1,2.5,6,175000
1767,2123,1,1Fam,1796,71,9531,True,True,True,0,3,1,2.5,6,211000
1768,2124,1,1Fam,990,60,8428,False,True,True,0,3,1,1.0,5,146000
1769,2125,1,1Fam,1097,70,16561,False,True,True,0,3,1,1.5,5,147900
1770,2126,1,1Fam,990,60,8070,False,True,False,0,3,1,1.0,4,123600
1771,2127,1,1Fam,1786,69,9337,True,True,True,0,3,1,2.5,6,204750
1772,2128,1,1Fam,1873,47,10820,True,True,True,1,3,1,2.5,7,235500
1773,2129,1,1Fam,1753,43,12352,True,True,True,1,3,1,2.5,7,217000
1774,2130,1,1Fam,1690,68,9543,True,True,True,0,3,1,2.5,7,190550
1775,2131,1,1Fam,1842,71,8826,True,True,True,1,3,1,2.5,7,217500
1776,2132,0,1Fam,1479,72,10665,False,True,True,0,3,1,2.0,7,226000
1777,2133,0,1Fam,1668,72,11317,True,True,True,0,3,1,2.5,7,180000
1778,2135,2,1Fam,1025,59,8660,False,True,True,1,3,1,2.0,5,153500
1779,2136,2,1Fam,1009,72,9720,False,True,True,1,3,1,2.0,5,160000
1780,2137,2,1Fam,1040,45,8982,False,True,True,0,3,1,1.5,5,134900
1781,2138,2,1Fam,907,39,16300,False,True,True,0,3,1,1.0,5,130000
1782,2139,2,1Fam,879,75,9675,False,True,True,0,3,1,1.0,5,120000
1783,2140,2,1Fam,882,70,7700,False,True,True,0,3,1,1.0,5,112500
1784,2142,2,1Fam,864,60,7200,False,True,True,0,3,1,1.0,5,127000
1785,2143,2,1Fam,875,60,7200,False,True,True,0,3,1,1.0,4,117000
1786,2144,0,1Fam,2000,80,10386,False,True,True,0,3,1,2.0,8,305900
1787,2145,0,1Fam,2169,71,9375,True,True,True,1,3,1,2.5,8,228500
1788,2146,1,1Fam,1673,71,11354,False,True,True,1,3,1,2.0,7,270000
1789,2147,0,1Fam,1459,70,8749,False,True,True,1,3,1,2.0,7,192000
1790,2148,0,1Fam,1932,70,8749,True,True,True,1,3,1,2.5,7,213000
1791,2149,0,1Fam,1729,65,8158,True,True,True,0,3,1,2.5,7,200000
1792,2150,1,1Fam,2452,66,16226,True,True,True,1,4,1,2.5,8,267000
1793,2151,1,1Fam,1592,73,11927,False,True,True,1,3,1,2.0,8,228000
1794,2152,1,1Fam,2439,71,12728,True,True,True,1,4,1,2.5,8,275000
1795,2153,1,1Fam,1992,71,15295,True,True,True,1,3,1,2.5,7,211000
1796,2154,0,1Fam,1668,90,11248,False,True,True,1,3,1,2.0,9,285000
1797,2155,1,1Fam,2090,80,10000,True,True,True,1,3,1,2.5,8,240000
1798,2156,0,TwnhsE,848,36,4435,False,True,True,0,1,1,1.0,6,131500
1799,2157,1,1Fam,1341,73,17227,False,True,True,1,1,1,1.5,8,246900
1800,2158,0,1Fam,1928,65,8200,True,True,True,1,4,1,2.5,7,219500
1801,2159,0,1Fam,1337,65,8450,False,True,True,0,3,1,2.0,7,185000
1802,2160,0,1Fam,1476,70,8145,True,True,True,0,3,1,2.5,7,179400
1803,2161,0,1Fam,1797,79,9245,True,True,True,0,3,1,2.5,7,213500
1804,2162,0,1Fam,1422,63,8500,False,True,True,0,3,1,2.0,7,179600
1805,2163,0,1Fam,1190,65,8769,False,True,True,0,2,1,2.0,7,173500
1806,2164,0,1Fam,1330,64,8334,False,True,True,1,3,1,2.0,6,167840
1807,2165,0,1Fam,1491,64,8333,True,True,True,1,3,1,2.5,7,168675
1808,2166,0,1Fam,1536,64,9045,True,True,True,0,3,1,2.5,5,167000
1809,2167,2,1Fam,1214,70,9170,False,True,True,0,2,1,1.0,5,140000
1810,2169,2,1Fam,1088,67,8308,False,True,True,0,2,1,1.0,4,110000
1811,2170,2,1Fam,960,73,10921,False,True,True,0,3,1,1.0,4,94750
1812,2171,3,1Fam,1351,74,16287,True,True,True,1,3,1,1.0,5,122000
1813,2172,2,1Fam,1179,80,8240,False,True,True,0,2,1,1.0,6,110000
1814,2173,1,Duplex,816,81,11841,False,True,False,0,3,1,1.0,6,118500
1815,2174,2,1Fam,1044,65,6285,False,True,True,1,3,1,1.0,6,133500
1816,2175,2,1Fam,1113,66,7917,False,True,True,1,3,1,1.5,6,148000
1817,2176,2,Duplex,2233,66,9555,True,False,True,0,5,2,2.5,5,141000
1818,2177,0,1Fam,1125,74,8536,False,True,True,0,2,1,1.5,5,155000
1819,2178,0,1Fam,1090,60,7024,False,True,True,0,2,1,1.5,5,157000
1820,2179,0,1Fam,1408,60,7023,True,True,True,0,3,1,2.5,5,171500
1821,2182,0,TwnhsE,1072,35,3675,False,True,True,0,2,1,1.0,6,140000
1822,2183,2,1Fam,960,64,6400,False,True,True,0,2,1,1.0,5,131750
1823,2184,3,Duplex,1152,74,6882,False,False,False,0,2,2,2.0,4,61500
1824,2185,3,1Fam,948,75,10215,False,True,True,0,3,1,1.0,4,111000
1825,2187,3,1Fam,774,70,4270,False,True,False,0,3,1,1.0,3,79000
1826,2188,3,1Fam,865,62,10042,True,True,True,1,2,1,1.0,6,108500
1827,2190,3,1Fam,1346,70,11767,True,True,True,0,2,1,1.5,4,112000
1828,2191,3,1Fam,768,60,8172,False,True,True,1,2,1,1.0,4,125000
1829,2193,3,1Fam,948,60,8190,False,True,True,1,3,1,1.0,4,119000
1830,2196,3,1Fam,1502,55,10592,True,True,True,1,3,1,1.5,6,165000
1831,2197,3,1Fam,789,55,10594,False,True,True,0,2,1,1.0,5,96500
1832,2198,3,1Fam,1422,54,7223,False,True,True,0,3,1,1.0,5,136500
1833,2199,3,1Fam,1298,51,6821,True,True,True,1,2,1,2.0,6,146500
1834,2200,3,1Fam,1768,60,7200,True,True,True,1,3,1,1.5,5,175000
1835,2201,3,1Fam,1098,63,4000,True,True,True,1,2,1,1.0,7,148500
1836,2202,3,1Fam,1436,53,6720,True,True,True,1,3,1,1.0,6,141500
1837,2203,3,1Fam,1426,55,7642,True,True,True,1,3,1,1.5,7,189950
1838,2204,3,1Fam,1461,53,7155,True,True,True,1,3,1,1.0,6,135000
1839,2205,3,1Fam,1646,53,7128,True,True,True,1,4,1,2.0,7,164000
1840,2206,3,1Fam,694,40,4280,False,True,True,1,2,1,1.0,5,90350
1841,2207,3,1Fam,1250,53,5362,True,True,True,1,3,1,2.0,5,139000
1842,2208,3,1Fam,954,50,6305,False,True,True,1,2,1,1.0,5,119750
1843,2209,3,Duplex,1958,82,7136,True,True,True,0,4,2,2.0,6,145000
1844,2210,3,Duplex,2002,82,6270,True,True,True,0,4,2,2.0,5,145000
1845,2211,3,1Fam,1718,60,7230,True,True,True,1,4,1,2.5,7,238000
1846,2215,3,1Fam,1755,110,7810,True,True,True,1,4,1,2.0,4,188000
1847,2216,3,1Fam,1991,70,11275,True,True,True,1,3,1,1.5,6,220000
1848,2217,3,2fmCon,1355,79,6221,True,True,True,0,3,1,2.0,5,140000
1849,2219,3,1Fam,2320,61,7259,True,True,True,1,3,1,2.5,6,259500
1850,2220,2,1Fam,1839,110,14442,False,True,True,1,3,1,2.0,6,257500
1851,2221,3,1Fam,1740,75,13125,True,True,True,1,3,1,1.5,7,219500
1852,2223,2,1Fam,1560,70,25485,False,True,True,1,3,1,1.5,6,201000
1853,2224,2,1Fam,1488,70,21579,False,True,True,1,3,1,2.0,6,215000
1854,2225,2,Twnhs,1045,24,1782,True,True,True,1,2,1,1.0,6,123900
1855,2226,1,1Fam,1680,70,17871,False,True,True,0,4,1,2.0,4,170000
1856,2227,1,TwnhsE,1020,35,3907,False,True,True,0,1,1,1.0,8,200000
1857,2228,2,1Fam,1696,70,20693,False,True,True,1,3,1,2.0,7,198000
1858,2231,3,1Fam,1517,85,8500,True,True,False,0,3,1,2.0,5,115000
1859,2232,3,1Fam,1215,50,7000,True,True,True,0,3,1,1.0,6,141000
1860,2233,3,1Fam,803,50,5000,False,True,True,0,2,1,1.0,5,87000
1861,2234,3,1Fam,1601,50,7288,True,True,False,0,3,1,2.0,5,129850
1862,2235,3,1Fam,1123,50,6060,True,True,True,0,3,1,1.0,4,100000
1863,2236,3,1Fam,1828,50,9060,True,True,True,0,3,1,2.0,5,150909
1864,2237,3,1Fam,816,46,3672,False,True,True,0,2,1,1.0,5,75200
1865,2238,3,1Fam,1012,59,8263,False,True,True,1,2,1,1.0,6,118400
1866,2240,3,1Fam,1558,75,13710,True,True,True,0,4,1,1.5,5,152000
1867,2241,3,1Fam,845,64,11067,False,False,True,0,1,1,1.0,2,68104
1868,2247,2,1Fam,1299,73,12150,False,True,True,1,2,1,2.0,6,183500
1869,2248,2,1Fam,912,73,7540,False,True,True,1,2,1,1.0,6,156000
1870,2249,2,1Fam,1080,71,9187,False,True,True,0,3,1,1.5,6,134000
1871,2250,0,1Fam,1392,80,10000,False,True,True,1,3,1,2.0,5,215000
1872,2251,0,1Fam,1409,44,12864,False,True,True,1,1,1,1.5,7,245000
1873,2252,1,1Fam,1478,73,9928,False,True,True,1,3,1,2.0,7,210000
1874,2253,2,1Fam,918,73,8750,False,True,True,0,3,0,1.0,7,148000
1875,2254,2,1Fam,1026,82,8410,False,True,True,1,2,1,1.0,6,143000
1876,2255,1,TwnhsE,1501,46,4054,False,True,True,1,2,1,2.0,7,244000
1877,2259,0,1Fam,1689,67,8368,False,True,True,0,3,1,2.0,7,231713
1878,2260,0,1Fam,1564,68,8298,False,True,True,1,2,1,2.0,8,267300
1879,2261,0,1Fam,1484,64,9037,False,True,True,1,2,1,2.0,8,265900
1880,2262,0,1Fam,1571,89,10991,False,True,True,1,3,1,2.0,8,239000
1881,2263,0,1Fam,1646,67,10656,False,True,True,1,3,1,2.0,8,248900
1882,2264,2,1Fam,1240,42,10331,False,True,True,0,3,1,2.0,7,174000
1883,2265,1,1Fam,1717,44,13758,True,True,True,1,3,1,2.5,7,187500
1884,2266,1,1Fam,1756,81,9303,True,True,True,0,3,1,2.5,6,204000
1885,2267,1,1Fam,1312,81,6718,False,True,True,0,2,1,2.0,8,180500
1886,2268,0,1Fam,1146,73,9590,False,True,True,1,3,1,2.0,7,187500
1887,2269,0,1Fam,1922,80,11305,False,True,True,1,2,1,2.0,8,282000
1888,2270,1,1Fam,1491,81,7777,False,True,True,1,3,1,2.0,6,178000
1889,2271,0,1Fam,1629,85,14536,False,True,True,1,3,1,2.0,8,270000
1890,2272,0,1Fam,2486,81,11800,True,True,True,1,5,1,3.5,7,279900
1891,2274,0,1Fam,1776,93,15306,False,True,True,1,3,1,2.0,8,283463
1892,2276,0,1Fam,2482,88,12665,True,True,True,1,4,1,2.5,8,281213
1893,2277,0,1Fam,1120,70,8402,False,True,False,0,3,1,1.0,5,147000
1894,2279,1,TwnhsE,936,62,6710,False,True,True,0,0,1,0.5,6,140000
1895,2280,2,1Fam,1040,94,25286,False,True,True,0,3,1,1.0,4,132250
1896,2281,2,Duplex,1632,100,25000,False,True,True,0,4,2,2.0,5,143000
1897,2283,2,TwnhsE,1060,44,4224,False,True,True,1,3,1,1.0,5,129900
1898,2284,2,TwnhsE,1142,44,4224,False,True,True,1,3,1,1.5,5,134000
1899,2285,2,Twnhs,1092,21,1504,True,True,True,0,3,1,1.5,4,85500
1900,2286,2,Twnhs,992,26,1533,True,True,True,0,2,1,1.0,4,106500
1901,2287,2,TwnhsE,1092,21,1495,True,True,False,0,3,1,1.5,4,93900
1902,2288,2,Twnhs,1092,21,2001,True,True,True,0,3,1,1.5,4,75000
1903,2289,2,Twnhs,630,21,1936,False,True,False,0,1,1,1.0,4,84500
1904,2290,2,Twnhs,1092,21,1890,True,True,True,0,3,1,1.5,4,75190
1905,2291,2,1Fam,1062,73,11333,False,True,True,1,3,1,1.0,6,146800
1906,2292,2,1Fam,1008,72,9129,False,True,True,1,1,1,1.0,5,153500
1907,2293,2,1Fam,1356,73,15957,False,True,True,1,3,1,2.0,6,188000
1908,2295,2,1Fam,1432,68,8286,True,True,True,1,3,1,1.5,5,157000
1909,2296,2,1Fam,796,50,6723,False,True,False,0,2,1,1.0,5,138000
1910,2297,2,1Fam,768,54,7244,False,True,True,0,2,1,1.0,5,129500
1911,2299,2,1Fam,845,69,7599,False,True,True,0,2,1,1.0,4,129500
1912,2300,2,1Fam,1178,73,11000,False,True,True,0,3,1,1.5,5,135000
1913,2301,2,1Fam,816,76,8314,False,True,True,0,2,1,1.0,5,124500
1914,2302,2,1Fam,816,65,11625,False,True,True,0,2,1,1.0,5,139000
1915,2304,2,1Fam,887,62,10447,False,True,True,0,3,1,1.0,5,124500
1916,2305,3,1Fam,1293,74,11027,False,True,True,0,2,1,2.0,6,149900
1917,2306,2,1Fam,1024,85,10533,False,True,True,1,2,1,1.0,6,157500
1918,2307,2,1Fam,1797,74,11765,False,True,True,1,3,1,1.5,5,169000
1919,2309,2,1Fam,1851,90,11727,False,True,True,1,3,1,2.0,7,192100
1920,2310,1,1Fam,1525,60,8238,True,True,True,1,3,1,2.5,6,183500
1921,2311,1,1Fam,2236,73,13006,True,True,True,1,4,1,2.5,7,222000
1922,2312,1,1Fam,1671,73,13041,True,True,True,1,3,1,2.5,6,170000
1923,2313,1,1Fam,1498,73,13031,True,True,True,1,3,1,2.5,6,187500
1924,2314,1,1Fam,1776,54,9783,True,True,True,1,3,1,2.5,6,202000
1925,2315,1,1Fam,1511,70,11207,True,True,True,1,3,1,2.5,6,185000
1926,2317,0,1Fam,1670,50,14859,False,True,True,1,3,1,2.0,7,240000
1927,2318,0,1Fam,2064,50,13128,True,True,True,1,4,1,2.5,8,250000
1928,2319,0,1Fam,1801,72,10463,True,True,True,1,3,1,2.5,8,239900
1929,2320,0,1Fam,2212,42,13751,True,True,True,1,3,1,2.5,7,309000
1930,2323,1,1Fam,1169,73,8076,False,True,True,1,3,1,2.0,6,183500
1931,2324,1,1Fam,1501,73,7685,True,True,True,1,3,1,2.5,6,165600
1932,2325,1,1Fam,1632,63,9084,True,True,True,1,3,1,2.5,7,176500
1933,2326,1,TwnhsE,1204,30,3701,False,True,True,0,2,1,2.0,8,130000
1934,2327,1,TwnhsE,1767,44,5306,True,True,True,1,2,1,2.0,7,239000
1935,2328,2,1Fam,1742,62,6563,False,True,True,1,2,1,2.0,8,275000
1936,2337,3,1Fam,2320,73,14762,True,False,True,1,2,1,2.0,5,169000
1937,2339,0,TwnhsE,1714,60,8147,False,True,True,1,2,1,2.0,9,318000
1938,2340,0,1Fam,1826,69,11302,False,True,True,1,3,1,2.0,8,319000
1939,2342,2,1Fam,1621,91,14145,False,True,True,0,3,1,2.0,7,202500
1940,2343,1,1Fam,2183,81,13837,True,True,True,0,4,1,2.5,7,229000
1941,2344,2,1Fam,2263,81,16659,True,True,True,1,3,1,2.5,7,235000
1942,2345,2,1Fam,1574,81,18800,True,True,True,1,3,1,2.5,6,190000
1943,2346,2,1Fam,1102,81,10464,False,True,True,1,2,1,1.0,6,169000
1944,2347,1,1Fam,1872,80,10400,False,True,True,1,3,1,2.0,7,241500
1945,2348,2,1Fam,1857,81,10530,True,True,True,1,4,1,2.5,7,188900
1946,2349,2,1Fam,1686,79,10240,False,True,True,1,3,1,2.0,6,207500
1947,2351,2,1Fam,1552,85,11475,True,True,True,1,3,1,2.5,6,179900
1948,2352,2,1Fam,1083,81,9927,False,True,True,1,2,1,1.0,7,172000
1949,2353,0,1Fam,2318,75,9512,True,True,True,1,3,1,2.5,7,294323
1950,2354,2,1Fam,1875,81,10530,True,True,True,1,3,1,3.0,6,184500
1951,2355,2,1Fam,1074,78,10140,False,True,True,0,3,1,1.5,5,153500
1952,2356,2,1Fam,1664,78,10140,True,True,True,1,4,1,2.5,7,162900
1953,2357,2,1Fam,1309,78,10140,False,True,True,1,3,1,1.5,6,181000
1954,2358,2,1Fam,1103,80,10000,False,True,True,0,3,1,2.0,6,155000
1955,2361,2,1Fam,858,74,8125,False,True,False,0,3,1,1.0,4,88000
1956,2362,2,1Fam,874,60,7200,False,True,True,0,3,1,1.0,4,97500
1957,2363,0,TwnhsE,1419,26,8773,False,True,True,0,2,1,2.0,6,190000
1958,2364,2,TwnhsE,1092,24,2760,True,True,True,0,3,1,1.5,6,105500
1959,2365,2,TwnhsE,1365,24,2160,True,True,True,1,3,1,1.5,5,125500
1960,2366,2,Twnhs,987,21,1953,True,True,True,0,2,1,1.5,6,83000
1961,2367,2,Twnhs,1030,21,1890,True,True,True,0,3,1,1.5,6,116000
1962,2369,2,Twnhs,1218,21,1680,True,True,True,0,3,1,1.5,6,118000
1963,2370,2,Twnhs,948,21,1680,True,True,True,0,2,1,1.5,6,89000
1964,2371,2,Twnhs,1092,21,1680,True,True,True,0,3,1,1.5,6,108000
1965,2372,2,Twnhs,987,21,1680,True,True,True,1,2,1,1.5,6,94500
1966,2373,2,TwnhsE,1069,53,4043,False,True,True,1,2,1,2.0,6,146300
1967,2374,2,1Fam,1387,65,7514,False,True,True,1,3,1,1.0,5,145000
1968,2375,2,1Fam,900,68,7838,False,True,True,1,3,1,1.0,5,123000
1969,2376,2,Twnhs,1055,24,2280,False,True,True,0,2,1,2.0,7,137500
1970,2377,2,Twnhs,1456,24,2179,True,True,True,1,3,1,2.5,6,144000
1971,2381,0,1Fam,1618,110,16163,False,True,True,1,2,1,2.0,8,252000
1972,2383,0,1Fam,1740,108,12228,False,True,True,0,4,1,2.0,7,293000
1973,2385,0,1Fam,1850,98,16033,False,True,True,1,3,1,2.0,9,326000
1974,2386,0,1Fam,2376,101,14215,True,True,True,1,4,1,3.5,8,325300
1975,2387,0,1Fam,2452,108,13418,True,True,True,1,4,1,3.5,8,309000
1976,2389,0,1Fam,2098,80,10240,True,True,True,1,3,1,2.5,8,275500
1977,2390,0,1Fam,2091,82,9942,True,True,True,1,3,1,2.5,9,338500
1978,2393,0,1Fam,2389,82,10672,True,True,True,1,4,1,2.5,8,298236
1979,2394,0,1Fam,2358,82,11643,True,True,True,1,4,1,2.5,8,329900
1980,2396,0,1Fam,1970,86,11065,True,True,True,1,3,1,2.5,8,281000
1981,2401,0,1Fam,1904,74,10927,True,True,True,1,3,1,2.5,8,275000
1982,2402,0,1Fam,1914,84,13215,True,True,True,1,3,1,2.5,8,279000
1983,2403,0,TwnhsE,1364,43,7052,False,True,True,1,2,1,2.0,7,185850
1984,2404,0,TwnhsE,1565,48,5911,False,True,True,1,2,1,2.0,9,282500
1985,2405,0,TwnhsE,1368,48,6955,False,True,True,1,2,1,2.0,7,202500
1986,2406,0,TwnhsE,1368,40,6792,False,True,True,1,2,1,2.0,7,202665
1987,2407,0,TwnhsE,1686,61,7740,False,True,True,1,1,1,2.0,9,332200
1988,2408,0,TwnhsE,1666,48,6373,False,True,True,1,2,1,2.0,9,310090
1989,2409,0,TwnhsE,1405,84,3136,False,True,True,1,2,1,2.0,7,171750
1990,2410,0,1Fam,1316,65,10237,False,True,True,1,3,1,2.0,6,169990
1991,2411,0,1Fam,1456,65,10237,True,True,True,1,3,1,2.5,6,170440
1992,2412,0,1Fam,1492,65,10237,True,True,True,0,3,1,2.5,7,169985
1993,2413,0,1Fam,1496,58,17104,True,True,True,1,3,1,2.5,7,179665
1994,2414,0,1Fam,1863,58,14054,True,True,True,1,4,1,2.5,7,219210
1995,2415,0,1Fam,1326,102,11660,False,True,True,0,3,1,2.0,6,174190
1996,2416,0,1Fam,1456,105,15578,True,True,True,0,3,1,2.5,6,172785
1997,2417,0,1Fam,2373,96,11631,True,True,True,1,4,1,2.5,8,258000
1998,2418,0,1Fam,1492,75,9073,True,True,True,0,3,1,2.5,7,185101
1999,2419,0,TwnhsE,1364,43,3087,False,True,True,1,2,1,2.0,7,210250
2000,2420,0,TwnhsE,1557,46,3196,False,True,True,1,2,1,2.0,7,234000
2001,2421,0,TwnhsE,1456,46,3196,False,True,True,1,2,1,2.0,8,215000
2002,2422,0,TwnhsE,1511,46,2938,False,True,True,1,2,1,2.0,7,246990
2003,2423,0,TwnhsE,1414,46,3072,False,True,True,1,2,1,2.0,7,178740
2004,2424,0,TwnhsE,1548,46,3072,False,True,True,1,2,1,2.0,7,225000
2005,2425,0,TwnhsE,1248,43,3010,False,True,True,0,2,1,2.0,7,167240
2006,2426,0,TwnhsE,1142,43,3010,False,True,True,0,2,1,2.0,7,156820
2007,2427,0,TwnhsE,1506,43,3013,False,True,True,1,2,1,2.0,7,213490
2008,2428,0,TwnhsE,1567,53,3982,False,True,True,1,1,1,2.0,8,264561
2009,2429,0,TwnhsE,1500,53,4045,False,True,True,1,2,1,2.0,7,246578
2010,2430,0,1Fam,1838,60,21930,True,True,True,1,4,1,2.5,5,192140
2011,2431,0,1Fam,1509,73,7861,True,True,True,1,3,1,2.5,6,183200
2012,2432,0,1Fam,1414,74,9056,True,True,True,1,3,1,2.5,8,178000
2013,2433,0,1Fam,1598,59,9171,True,True,True,1,3,1,2.5,7,201490
2014,2434,1,1Fam,1936,106,11194,True,True,True,1,3,1,2.5,8,230500
2015,2435,0,1Fam,1509,63,7875,True,True,True,1,3,1,2.5,7,180000
2016,2436,1,1Fam,1664,73,8121,True,True,True,1,3,1,2.5,6,172400
2017,2437,1,1Fam,1889,73,8658,True,True,True,1,3,1,2.5,6,215000
